"file","line","hex","suggested_token","context"
"src/app/modules/expenses/components/expense-categories/expense-category.component.scss","165","#e9ecef","(unmapped)","background-color: var(--legience-bg-subtle, #e9ecef);"
"src/app/modules/expenses/components/expense-categories/expense-category.component.scss","172","#556ee6","(unmapped)","background-color: #556ee6;"
"src/app/modules/file-manager/components/upload-modal/upload-modal.component.scss","18","#3577f1","(unmapped)","border-color: #3577f1;"
"src/app/modules/file-manager/components/upload-modal/upload-modal.component.scss","32","#6c757d","(unmapped)","background-color: var(--legience-text-muted, #6c757d);"
"src/app/modules/file-manager/components/upload-modal/upload-modal.component.scss","33","#6c757d","(unmapped)","border-color: var(--legience-text-muted, #6c757d);"
"src/app/modules/file-manager/components/upload-modal/upload-modal.component.scss","36","#545b62","(unmapped)","background-color: #545b62;"
"src/app/modules/file-manager/components/upload-modal/upload-modal.component.scss","37","#4e555b","(unmapped)","border-color: #4e555b;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","13","#e9ecef","(unmapped)","border: 1px solid var(--legience-border-hairline, #e9ecef) !important;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","17","#405189","(unmapped)","background-color: #405189;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","18","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","22","#0ab39c","(unmapped)","background-color: #0ab39c;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","23","#0ab39c","(unmapped)","border-color: #0ab39c;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","27","#405189","(unmapped)","color: #405189;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","28","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","31","#405189","(unmapped)","background-color: #405189;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","32","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","37","#405189","(unmapped)","background-color: #405189;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","38","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","41","#364068","(unmapped)","background-color: #364068;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","42","#364068","(unmapped)","border-color: #364068;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","47","#6c757d","(unmapped)","color: var(--legience-text-muted, #6c757d);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","48","#6c757d","(unmapped)","border-color: var(--legience-text-muted, #6c757d);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","51","#6c757d","(unmapped)","background-color: var(--legience-text-muted, #6c757d);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","52","#6c757d","(unmapped)","border-color: var(--legience-text-muted, #6c757d);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","57","#f06548","(unmapped)","color: #f06548;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","58","#f06548","(unmapped)","border-color: #f06548;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","61","#f06548","(unmapped)","background-color: #f06548;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","62","#f06548","(unmapped)","border-color: #f06548;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","67","#6c757d","(unmapped)","color: var(--legience-text-muted, #6c757d);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","72","#495057","(unmapped)","color: var(--legience-text-secondary, #495057);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","73","#e9ecef","(unmapped)","background-color: var(--legience-bg-subtle, #e9ecef);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","74","#e9ecef","(unmapped)","border-color: var(--legience-border-hairline, #e9ecef);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","79","#f8f9fa","(unmapped)","background-color: var(--legience-bg-card-hover, #f8f9fa) !important;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","80","#6c757d","(unmapped)","color: var(--legience-text-muted, #6c757d) !important;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","84","#0ab39c","(unmapped)","background-color: #0ab39c !important;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","96","#6c757d","(unmapped)","color: var(--legience-text-muted, #6c757d);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","100","#495057","(unmapped)","color: var(--legience-text-secondary, #495057);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","104","#495057","(unmapped)","color: var(--legience-text-secondary, #495057);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","109","#6c757d","(unmapped)","color: var(--legience-text-muted, #6c757d);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","113","#495057","(unmapped)","color: var(--legience-text-secondary, #495057);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","120","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","132","#e9ecef","(unmapped)","border: 1px solid var(--legience-border-hairline, #e9ecef);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","137","#495057","(unmapped)","color: var(--legience-text-secondary, #495057);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","140","#f8f9fa","(unmapped)","background-color: var(--legience-bg-card-hover, #f8f9fa);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","141","#495057","(unmapped)","color: var(--legience-text-secondary, #495057);"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","145","#dc3545","(unmapped)","color: #dc3545 !important;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","148","#f8d7da","(unmapped)","background-color: #f8d7da;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","149","#721c24","(unmapped)","color: #721c24 !important;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","204","#f1f1f1","(unmapped)","background: #f1f1f1;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","211","#c1c1c1","(unmapped)","background: #c1c1c1;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","218","#a8a8a8","(unmapped)","background: #a8a8a8;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","223","#dc3545","(unmapped)","border-color: #dc3545;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","227","#198754","(unmapped)","border-color: #198754;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","238","#d1e7dd","(unmapped)","background-color: #d1e7dd;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","239","#badbcc","(unmapped)","border-color: #badbcc;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","240","#0f5132","(unmapped)","color: #0f5132;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","244","#f8d7da","(unmapped)","background-color: #f8d7da;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","245","#f5c2c7","(unmapped)","border-color: #f5c2c7;"
"src/app/modules/file-manager/components/permission-inheritance/permission-inheritance.component.scss","246","#842029","(unmapped)","color: #842029;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","21","#e9ecef","(unmapped)","border: 1px solid var(--legience-border-hairline, #e9ecef) !important;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","25","#405189","(unmapped)","background-color: #405189;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","26","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","30","#405189","(unmapped)","color: #405189;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","31","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","34","#405189","(unmapped)","background-color: #405189;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","35","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","40","#405189","(unmapped)","background-color: #405189;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","41","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","44","#364068","(unmapped)","background-color: #364068;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","45","#364068","(unmapped)","border-color: #364068;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","50","#f8f9fa","(unmapped)","background-color: var(--legience-bg-card-hover, #f8f9fa) !important;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","51","#6c757d","(unmapped)","color: var(--legience-text-muted, #6c757d) !important;"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","55","#f8f9fa","(unmapped)","background-color: var(--legience-bg-card-hover, #f8f9fa);"
"src/app/modules/file-manager/components/firm-template-customization/firm-template-customization.component.scss","57","#495057","(unmapped)","color: var(--legience-text-secondary, #495057);"
